unique_id,name_id,surname,first_name,common_name,display_name,gender,title,electorate,birth_date,death_date,form1,form2,form3,form4,form5,source
Thompson1988,281826,Thompson,Phillip,,"Thompson, Phillip",male,,Herbert,1988-05-07,,Mr Phillip Thompson,Mr Thompson,MR PHILLIP THOMPSON,MR THOMPSON,Thompson,AustralianPoliticians
Thomson1848,KW6,Thomson,Dugald,,"Thomson, Dugald",male,,North Sydney,1848-12-28,1922-11-27,Mr Dugald Thomson,Mr Thomson,MR DUGALD THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thomson1856,KVW,Thomson,David,David Alexander,"Thomson, David Alexander",male,,Capricornia,1856-02-26,1926-10-30,Mr David Alexander Thomson,Mr Thomson,MR DAVID ALEXANDER THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thomson1862,KW8,Thomson,John,,"Thomson, John",male,,Cowper,,1934-07-14,Mr John Thomson,Mr Thomson,MR JOHN THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thomson1924,KVY,Thomson,David,David Scott,"Thomson, David Scott",male,,Leichhardt,1924-11-21,2013-10-13,Mr David Scott Thomson,Mr Thomson,MR DAVID SCOTT THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thomson1955,UK6,Thomson,Kelvin,,"Thomson, Kelvin",male,,Wills,1955-05-01,,Mr Kelvin Thomson,Mr Thomson,MR KELVIN THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thomson1961,FB6,Thomson,Andrew,,"Thomson, Andrew",male,,Wentworth,1961-01-07,,Mr Andrew Thomson,Mr Thomson,MR ANDREW THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thomson1964,HVZ,Thomson,Craig,,"Thomson, Craig",male,,Dobell,1964-07-31,,Mr Craig Thomson,Mr Thomson,MR CRAIG THOMSON,MR THOMSON,Thomson,AustralianPoliticians
Thorburn1930,KWA,Thorburn,Ray,,"Thorburn, Ray",male,,Cook,1930-11-15,1986-01-30,Mr Ray Thorburn,Mr Thorburn,MR RAY THORBURN,MR THORBURN,Thorburn,AustralianPoliticians
Thorby1888,KWC,Thorby,Harold,,"Thorby, Harold",male,,Calare,1888-10-02,1973-01-01,Mr Harold Thorby,Mr Thorby,MR HAROLD THORBY,MR THORBY,Thorby,AustralianPoliticians
Thwaites1980,282212,Thwaites,Kate,,"Thwaites, Kate",female,,Jagajaga,1980-01-19,,Ms Kate Thwaites,Ms Thwaites,MS KATE THWAITES,MS THWAITES,Thwaites,AustralianPoliticians
Ticehurst1945,00ANF,Ticehurst,Ken,,"Ticehurst, Ken",male,,Dobell,1945-01-22,,Mr Ken Ticehurst,Mr Ticehurst,MR KEN TICEHURST,MR TICEHURST,Ticehurst,AustralianPoliticians
Tickner1951,RJ4,Tickner,Robert,,"Tickner, Robert",male,,Hughes,1951-12-24,,Mr Robert Tickner,Mr Tickner,MR ROBERT TICKNER,MR TICKNER,Tickner,AustralianPoliticians
Timson1909,KWE,Timson,Thomas,Frank,"Timson, Frank",male,,Higinbotham,1909-02-09,1960-10-16,Mr Frank Timson,Mr Timson,MR FRANK TIMSON,MR TIMSON,Timson,AustralianPoliticians
Tollner1966,00AN4,Tollner,David,Dave,"Tollner, Dave",male,,Solomon,1966-01-31,,Mr Dave Tollner,Mr Tollner,MR DAVE TOLLNER,MR TOLLNER,Tollner,AustralianPoliticians
Townley1907,KWH,Townley,Athol,,"Townley, Athol",male,,Denison,1907-10-03,1963-12-24,Mr Athol Townley,Mr Townley,MR ATHOL TOWNLEY,MR TOWNLEY,Townley,AustralianPoliticians
Treloar1892,KWJ,Treloar,Thomas,,"Treloar, Thomas",male,,Gwydir,1892-08-01,1953-11-15,Mr Thomas Treloar,Mr Treloar,MR THOMAS TRELOAR,MR TRELOAR,Treloar,AustralianPoliticians
Trevor1961,HVU,Trevor,Chris,,"Trevor, Chris",male,,Flynn,1961-06-23,,Mr Chris Trevor,Mr Trevor,MR CHRIS TREVOR,MR TREVOR,Trevor,AustralianPoliticians
Truss1948,GT4,Truss,Warren,,"Truss, Warren",male,,Wide Bay,1948-10-08,,Mr Warren Truss,Mr Truss,MR WARREN TRUSS,MR TRUSS,Truss,AustralianPoliticians
Tuckey1935,SJ4,Tuckey,Charles,Wilson,"Tuckey, Wilson",male,,O'Connor,1935-07-10,,Mr Wilson Tuckey,Mr Tuckey,MR WILSON TUCKEY,MR TUCKEY,Tuckey,AustralianPoliticians
Tudge1971,M2Y,Tudge,Alan,,"Tudge, Alan",male,,Aston,1971-02-24,,Mr Alan Tudge,Mr Tudge,MR ALAN TUDGE,MR TUDGE,Tudge,AustralianPoliticians
Tudor1866,KWL,Tudor,Frank,,"Tudor, Frank",male,,Yarra,1866-01-27,1922-01-10,Mr Frank Tudor,Mr Tudor,MR FRANK TUDOR,MR TUDOR,Tudor,AustralianPoliticians
Tully1877,KWN,Tully,James,,"Tully, James",male,,Barton,,1962-10-15,Mr James Tully,Mr Tully,MR JAMES TULLY,MR TULLY,Tully,AustralianPoliticians
Turnbull1899,KWP,Turnbull,Winton,,"Turnbull, Winton",male,,Mallee,1899-12-13,1980-01-14,Mr Winton Turnbull,Mr Turnbull,MR WINTON TURNBULL,MR TURNBULL,Turnbull,AustralianPoliticians
Turnbull1954,885,Turnbull,Malcolm,,"Turnbull, Malcolm",male,,Wentworth,1954-10-24,,Mr Malcolm Turnbull,Mr Turnbull,MR MALCOLM TURNBULL,MR TURNBULL,Turnbull,AustralianPoliticians
Turner1851,KWT,Turner,George,,"Turner, George",male,Sir,Balaclava,1851-08-08,1916-08-13,Mr George Turner,Mr Turner,MR GEORGE TURNER,MR TURNER,Turner,AustralianPoliticians
Turner1905,KWR,Turner,Henry,Harry,"Turner, Harry",male,,Bradfield,1905-07-08,1988-09-19,Mr Harry Turner,Mr Turner,MR HARRY TURNER,MR TURNER,Turner,AustralianPoliticians
Turnour1966,HVV,Turnour,James,,"Turnour, James",male,,Leichhardt,1966-04-07,,Mr James Turnour,Mr Turnour,MR JAMES TURNOUR,MR TURNOUR,Turnour,AustralianPoliticians
Uren1921,EE4,Uren,Thomas,Tom,"Uren, Tom",male,,Reid,1921-05-28,2015-01-26,Mr Tom Uren,Mr Uren,MR TOM UREN,MR UREN,Uren,AustralianPoliticians
Vaile1956,SU5,Vaile,Mark,,"Vaile, Mark",male,,Lyne,1956-04-18,,Mr Mark Vaile,Mr Vaile,MR MARK VAILE,MR VAILE,Vaile,AustralianPoliticians
Vale1944,VK6,Vale,Danna,,"Vale, Danna",female,,Hughes,1944-11-14,,Ms Danna Vale,Ms Vale,MS DANNA VALE,MS VALE,Vale,AustralianPoliticians
Vamvakinou1959,00AMT,Vamvakinou,Maria,,"Vamvakinou, Maria",female,,Calwell,1959-01-04,,Ms Maria Vamvakinou,Ms Vamvakinou,MS MARIA VAMVAKINOU,MS VAMVAKINOU,Vamvakinou,AustralianPoliticians
vanManen1965,188315,van Manen,Albertus,Bert,"van Manen, Bert",male,,Forde,1965-03-24,,Mr Bert van Manen,Mr van Manen,MR BERT VAN MANEN,MR VAN MANEN,van Manen,AustralianPoliticians
Varvaris1974,250077,Varvaris,Nickolas,,"Varvaris, Nickolas",male,,Barton,1974-05-25,,Mr Nickolas Varvaris,Mr Varvaris,MR NICKOLAS VARVARIS,MR VARVARIS,Varvaris,AustralianPoliticians
Vasta1966,E0D,Vasta,Ross,,"Vasta, Ross",male,,Bonner,1966-10-08,,Mr Ross Vasta,Mr Vasta,MR ROSS VASTA,MR VASTA,Vasta,AustralianPoliticians
Viner1933,EE6,Viner,Robert,Ian,"Viner, Ian",male,,Stirling,1933-01-21,,Mr Ian Viner,Mr Viner,MR IAN VINER,MR VINER,Viner,AustralianPoliticians
Wakelin1946,HV5,Wakelin,Barry,,"Wakelin, Barry",male,,Grey,1946-05-07,,Mr Barry Wakelin,Mr Wakelin,MR BARRY WAKELIN,MR WAKELIN,Wakelin,AustralianPoliticians
Walker1942,9T4,Walker,Francis,Frank,"Walker, Frank",male,,Robertson,1942-07-07,2012-06-12,Mr Frank Walker,Mr Walker,MR FRANK WALKER,MR WALKER,Walker,AustralianPoliticians
Wallace1881,KWX,Wallace,Cornelius,Con,"Wallace, Con",male,,West Sydney,1881-01-19,1921-09-20,Mr Con Wallace,Mr Wallace,MR CON WALLACE,MR WALLACE,Wallace,AustralianPoliticians
Wallace1968,265967,Wallace,Andrew,,"Wallace, Andrew",male,,Fisher,1968-04-23,,Mr Andrew Wallace,Mr Wallace,MR ANDREW WALLACE,MR WALLACE,Wallace,AustralianPoliticians
Wallis1922,KWZ,Wallis,Laurie,,"Wallis, Laurie",male,,Grey,1922-09-10,1984-01-10,Mr Laurie Wallis,Mr Wallis,MR LAURIE WALLIS,MR WALLIS,Wallis,AustralianPoliticians
Ward1899,KX7,Ward,Edward,Eddie,"Ward, Eddie",male,,East Sydney,1899-03-07,1963-07-31,Mr Eddie Ward,Mr Ward,MR EDDIE WARD,MR WARD,Ward,AustralianPoliticians
Washer1945,84F,Washer,Malcolm,Mal,"Washer, Mal",male,,Moore,1945-08-12,,Mr Mal Washer,Mr Washer,MR MAL WASHER,MR WASHER,Washer,AustralianPoliticians
Watkins1865,KX9,Watkins,David,David (Member),"Watkins, David (Member)",male,,Newcastle,1865-05-05,1935-04-08,Mr David (Member) Watkins,Mr Watkins,MR DAVID (MEMBER) WATKINS,MR WATKINS,Watkins,AustralianPoliticians
Watkins1896,KXB,Watkins,David,David (Oliver),"Watkins, David (Oliver)",male,,Newcastle,1896-07-10,1971-12-17,Mr David (Oliver) Watkins,Mr Watkins,MR DAVID (OLIVER) WATKINS,MR WATKINS,Watkins,AustralianPoliticians
Watson1864,KXD,Watson,William,,"Watson, William",male,,Fremantle,1864-10-22,1938-12-21,Mr William Watson,Mr Watson,MR WILLIAM WATSON,MR WATSON,Watson,AustralianPoliticians
Watson1867,F4R,Watson,John,Chris,"Watson, Chris",male,,South Sydney,1867-04-09,1941-11-18,Mr Chris Watson,Mr Watson,MR CHRIS WATSON,MR WATSON,Watson,AustralianPoliticians
Watson1945,KAO,Watson,David,,"Watson, David",male,,Forde,1945-01-29,,Mr David Watson,Mr Watson,MR DAVID WATSON,MR WATSON,Watson,AustralianPoliticians
Watt1871,KXG,Watt,William,,"Watt, William",male,,Balaclava,1871-11-23,1946-09-13,Mr William Watt,Mr Watt,MR WILLIAM WATT,MR WATT,Watt,AustralianPoliticians
Watts1982,193430,Watts,Timothy,Tim,"Watts, Tim",male,,Gellibrand,1982-06-08,,Mr Tim Watts,Mr Watts,MR TIM WATTS,MR WATTS,Watts,AustralianPoliticians
Webb1908,KXI,Webb,Charles,Harry,"Webb, Harry",male,,Stirling,1908-02-02,2000-11-15,Mr Harry Webb,Mr Webb,MR HARRY WEBB,MR WEBB,Webb,AustralianPoliticians
Webster1860,KXK,Webster,William,,"Webster, William",male,,Gwydir,1860-06-07,1936-10-10,Mr William Webster,Mr Webster,MR WILLIAM WEBSTER,MR WEBSTER,Webster,AustralianPoliticians
Webster1934,WJ4,Webster,Alasdair,,"Webster, Alasdair",male,,Macquarie,1934-02-12,,Mr Alasdair Webster,Mr Webster,MR ALASDAIR WEBSTER,MR WEBSTER,Webster,AustralianPoliticians
Webster1959,281688,Webster,Anne,,"Webster, Anne",female,Dr,Mallee,,,Dr Anne Webster,Dr Webster,DR ANNE WEBSTER,DR WEBSTER,Webster,AustralianPoliticians
Wells1949,1B6,Wells,Deane,,"Wells, Deane",male,,Petrie,1949-01-13,,Mr Deane Wells,Mr Wells,MR DEANE WELLS,MR WELLS,Wells,AustralianPoliticians
Wells1985,264121,Wells,Anika,,"Wells, Anika",female,,Lilley,,,Ms Anika Wells,Ms Wells,MS ANIKA WELLS,MS WELLS,Wells,AustralianPoliticians
Wentworth1907,DB6,Wentworth,William,,"Wentworth, William",male,,Mackellar,1907-09-08,2003-06-15,Mr William Wentworth,Mr Wentworth,MR WILLIAM WENTWORTH,MR WENTWORTH,Wentworth,AustralianPoliticians
West1852,KZA,West,John,,"West, John",male,,East Sydney,1852-01-27,1931-02-05,Mr John West,Mr West,MR JOHN WEST,MR WEST,West,AustralianPoliticians
West1934,XJ4,West,Stewart,,"West, Stewart",male,,Cunningham,1934-03-31,,Mr Stewart West,Mr West,MR STEWART WEST,MR WEST,West,AustralianPoliticians
West1952,XK6,West,Andrea,,"West, Andrea",female,,Bowman,1952-09-16,2010-04-20,Ms Andrea West,Ms West,MS ANDREA WEST,MS WEST,West,AustralianPoliticians
Whan1933,KZI,Whan,Robert,Bob,"Whan, Bob",male,,Eden-Monaro,1933-01-05,2015-10-04,Mr Bob Whan,Mr Whan,MR BOB WHAN,MR WHAN,Whan,AustralianPoliticians
Wheeler1909,KZP,Wheeler,Roy,,"Wheeler, Roy",male,,Mitchell,1909-02-04,1971-03-16,Mr Roy Wheeler,Mr Wheeler,MR ROY WHEELER,MR WHEELER,Wheeler,AustralianPoliticians
White1888,KZR,White,Thomas,,"White, Thomas",male,,Balaclava,1888-04-26,1957-10-13,Mr Thomas White,Mr White,MR THOMAS WHITE,MR WHITE,White,AustralianPoliticians
White1936,YJ4,White,Peter,,"White, Peter",male,,McPherson,1936-01-19,2005-02-13,Mr Peter White,Mr White,MR PETER WHITE,MR WHITE,White,AustralianPoliticians
Whiteley1960,207800,Whiteley,Brett,,"Whiteley, Brett",male,,Braddon,1960-07-01,,Mr Brett Whiteley,Mr Whiteley,MR BRETT WHITELEY,MR WHITELEY,Whiteley,AustralianPoliticians
Whitlam1916,6U4,Whitlam,Edward,Gough,"Whitlam, Gough",male,,Werriwa,1916-07-11,2014-10-21,Mr Gough Whitlam,Mr Whitlam,MR GOUGH WHITLAM,MR WHITLAM,Whitlam,AustralianPoliticians
Whitlam1944,KZY,Whitlam,Antony,Tony,"Whitlam, Tony",male,,Grayndler,1944-01-07,,Mr Tony Whitlam,Mr Whitlam,MR TONY WHITLAM,MR WHITLAM,Whitlam,AustralianPoliticians
Whitsitt1869,L0L,Whitsitt,Joshua,,"Whitsitt, Joshua",male,,Darwin,1869-09-26,1943-09-14,Mr Joshua Whitsitt,Mr Whitsitt,MR JOSHUA WHITSITT,MR WHITSITT,Whitsitt,AustralianPoliticians
Whittorn1911,L0N,Whittorn,Raymond,Ray,"Whittorn, Ray",male,,Balaclava,1911-10-04,1995-08-10,Mr Ray Whittorn,Mr Whittorn,MR RAY WHITTORN,MR WHITTORN,Whittorn,AustralianPoliticians
Wicks1973,241590,Wicks,Lucy,,"Wicks, Lucy",female,,Robertson,1973-01-01,,Ms Lucy Wicks,Ms Wicks,MS LUCY WICKS,MS WICKS,Wicks,AustralianPoliticians
Wienholt1877,L0Q,Wienholt,Arnold,,"Wienholt, Arnold",male,,Moreton,1877-11-25,1940-09-10,Mr Arnold Wienholt,Mr Wienholt,MR ARNOLD WIENHOLT,MR WIENHOLT,Wienholt,AustralianPoliticians
Wight1914,L0V,Wight,Bruce,,"Wight, Bruce",male,,Lilley,1914-06-16,1969-02-02,Mr Bruce Wight,Mr Wight,MR BRUCE WIGHT,MR WIGHT,Wight,AustralianPoliticians
Wilkie1959,84G,Wilkie,Kim,,"Wilkie, Kim",male,,Swan,1959-06-03,,Mr Kim Wilkie,Mr Wilkie,MR KIM WILKIE,MR WILKIE,Wilkie,AustralianPoliticians
Wilkie1961,C2T,Wilkie,Andrew,,"Wilkie, Andrew",male,,Clark,1961-11-08,,Mr Andrew Wilkie,Mr Wilkie,MR ANDREW WILKIE,MR WILKIE,Wilkie,AustralianPoliticians
Wilkinson1854,L0Y,Wilkinson,James,,"Wilkinson, James",male,,Moreton,1854-11-30,1915-01-11,Mr James Wilkinson,Mr Wilkinson,MR JAMES WILKINSON,MR WILKINSON,Wilkinson,AustralianPoliticians
Wilks1863,L17,Wilks,William,,"Wilks, William",male,,Dalley,1863-06-21,1940-02-05,Mr William Wilks,Mr Wilks,MR WILLIAM WILKS,MR WILKS,Wilks,AustralianPoliticians
Williams1897,L1A,Williams,Thomas,,"Williams, Thomas",male,,Robertson,1897-04-07,1992-06-04,Mr Thomas Williams,Mr Williams,MR THOMAS WILLIAMS,MR WILLIAMS,Williams,AustralianPoliticians
Williams1942,7V5,Williams,Daryl,,"Williams, Daryl",male,,Tangney,1942-08-21,,Mr Daryl Williams,Mr Williams,MR DARYL WILLIAMS,MR WILLIAMS,Williams,AustralianPoliticians
Williams1973,249758,Williams,Matthew,Matt,"Williams, Matt",male,,Hindmarsh,1973-03-28,,Mr Matt Williams,Mr Williams,MR MATT WILLIAMS,MR WILLIAMS,Williams,AustralianPoliticians
Willis1860,L1D,Willis,Henry,,"Willis, Henry",male,,Robertson,1860-04-06,1950-02-23,Mr Henry Willis,Mr Willis,MR HENRY WILLIS,MR WILLIS,Willis,AustralianPoliticians
Willis1938,ZJ4,Willis,Ralph,,"Willis, Ralph",male,,Gellibrand,1938-04-14,,Mr Ralph Willis,Mr Willis,MR RALPH WILLIS,MR WILLIS,Willis,AustralianPoliticians
Wilson1863,L1N,Wilson,John,Gratton,"Wilson, Gratton",male,,Corangamite,1863-08-18,1948-08-20,Mr Gratton Wilson,Mr Wilson,MR GRATTON WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilson1880,L1L,Wilson,Alexander,Alex,"Wilson, Alex",male,,Wimmera,1880-06-07,1954-01-26,Mr Alex Wilson,Mr Wilson,MR ALEX WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilson1900,KBH,Wilson,Keith,,"Wilson, Keith",male,,Sturt,1900-09-03,1987-09-28,Mr Keith Wilson,Mr Wilson,MR KEITH WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilson1932,0K4,Wilson,Ian,,"Wilson, Ian",male,,Sturt,1932-05-02,2013-04-02,Mr Ian Wilson,Mr Wilson,MR IAN WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilson1966,198084,Wilson,Richard,Rick,"Wilson, Rick",male,,O'Connor,1966-01-02,,Mr Rick Wilson,Mr Wilson,MR RICK WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilson1972,265970,Wilson,Joshua,Josh,"Wilson, Josh",male,,Fremantle,1972-06-05,,Mr Josh Wilson,Mr Wilson,MR JOSH WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilson1980,IMW,Wilson,Timothy,Tim,"Wilson, Tim",male,,Goldstein,1980-03-12,,Mr Tim Wilson,Mr Wilson,MR TIM WILSON,MR WILSON,Wilson,AustralianPoliticians
Wilton1955,YK6,Wilton,Gregory,Greg,"Wilton, Greg",male,,Isaacs,1955-11-06,2000-06-14,Mr Greg Wilton,Mr Wilton,MR GREG WILTON,MR WILTON,Wilton,AustralianPoliticians
Windsor1950,009LP,Windsor,Antony,Tony,"Windsor, Tony",male,,New England,1950-09-02,,Mr Tony Windsor,Mr Windsor,MR TONY WINDSOR,MR WINDSOR,Windsor,AustralianPoliticians
Wise1853,L1P,Wise,George,,"Wise, George",male,,Gippsland,1853-07-01,1950-07-31,Mr George Wise,Mr Wise,MR GEORGE WISE,MR WISE,Wise,AustralianPoliticians
Wood1968,E0F,Wood,Jason,,"Wood, Jason",male,,La Trobe,1968-05-24,,Mr Jason Wood,Mr Wood,MR JASON WOOD,MR WOOD,Wood,AustralianPoliticians
WoodsHarry1947,0U4,Woods,Harry,,"Woods, Harry",male,,Page,1947-12-23,,Mr Harry Woods,Mr Woods,MR HARRY WOODS,MR WOODS,Woods,AustralianPoliticians
WoodsRobert1947,1K4,Woods,Robert,Bob,"Woods, Bob",male,,Lowe,1947-04-13,,Mr Bob Woods,Mr Woods,MR BOB WOODS,MR WOODS,Woods,AustralianPoliticians
Wooldridge1956,8E4,Wooldridge,Michael,,"Wooldridge, Michael",male,,Chisholm,1956-11-07,,Mr Michael Wooldridge,Mr Wooldridge,MR MICHAEL WOOLDRIDGE,MR WOOLDRIDGE,Wooldridge,AustralianPoliticians
Worth1946,8V5,Worth,Patricia,Trish,"Worth, Trish",female,,Adelaide,1946-04-21,,Ms Trish Worth,Ms Worth,MS TRISH WORTH,MS WORTH,Worth,AustralianPoliticians
Wright1942,2K4,Wright,Keith,,"Wright, Keith",male,,Capricornia,1942-01-09,2015-01-13,Mr Keith Wright,Mr Wright,MR KEITH WRIGHT,MR WRIGHT,Wright,AustralianPoliticians
Wyatt1952,M3A,Wyatt,Kenneth,Ken,"Wyatt, Ken",male,,Hasluck,1952-08-04,,Mr Ken Wyatt,Mr Wyatt,MR KEN WYATT,MR WYATT,Wyatt,AustralianPoliticians
Wynne1850,L1R,Wynne,Agar,,"Wynne, Agar",male,,Balaclava,1850-01-15,1934-05-12,Mr Agar Wynne,Mr Wynne,MR AGAR WYNNE,MR WYNNE,Wynne,AustralianPoliticians
Yates1871,L1T,Yates,George,Gunner,"Yates, Gunner",male,,Adelaide,1871-05-14,1959-07-16,Mr Gunner Yates,Mr Yates,MR GUNNER YATES,MR YATES,Yates,AustralianPoliticians
Yates1921,L1V,Yates,William,,"Yates, William",male,,Holt,1921-09-15,2010-04-18,Mr William Yates,Mr Yates,MR WILLIAM YATES,MR YATES,Yates,AustralianPoliticians
Young1936,EV4,Young,Michael,Mick,"Young, Mick",male,,Port Adelaide,1936-10-09,1996-04-08,Mr Mick Young,Mr Young,MR MICK YOUNG,MR YOUNG,Young,AustralianPoliticians
Young1968,201906,Young,Terry,,"Young, Terry",male,,Longman,1968-02-20,,Mr Terry Young,Mr Young,MR TERRY YOUNG,MR YOUNG,Young,AustralianPoliticians
Zahra1973,84H,Zahra,Christian,,"Zahra, Christian",male,,McMillan,1973-04-08,,Mr Christian Zahra,Mr Zahra,MR CHRISTIAN ZAHRA,MR ZAHRA,Zahra,AustralianPoliticians
Zammit1941,ZK6,Zammit,Paul,,"Zammit, Paul",male,,Lowe,1941-04-28,,Mr Paul Zammit,Mr Zammit,MR PAUL ZAMMIT,MR ZAMMIT,Zammit,AustralianPoliticians
Zappia1952,HWB,Zappia,Antonio,Tony,"Zappia, Tony",male,,Makin,1952-06-13,,Mr Tony Zappia,Mr Zappia,MR TONY ZAPPIA,MR ZAPPIA,Zappia,AustralianPoliticians
Zimmerman1968,203092,Zimmerman,Trent,,"Zimmerman, Trent",male,,North Sydney,1968-10-15,,Mr Trent Zimmerman,Mr Zimmerman,MR TRENT ZIMMERMAN,MR ZIMMERMAN,Zimmerman,AustralianPoliticians
Smith_OA_2021,,Smith,Anthony David Hawthorn,,,,,Casey,,,Hon Anthony David Hawthorn Smith,Hon Smith,HON ANTHONY DAVID HAWTHORN SMITH,HON SMITH,Smith,OpenAustralia
Laxale_OA_2022,299174,Laxale,Jerome,,,male,,Bennelong,,,Hon Jerome Laxale,Hon Laxale,HON JEROME LAXALE,HON LAXALE,Laxale,OpenAustralia
MillerFrost_OA_2022,296272,Miller-Frost,Louise,,,female,,Boothby,,,Hon Louise Miller-Frost,Hon Miller-Frost,HON LOUISE MILLER-FROST,HON MILLER-FROST,Miller-Frost,OpenAustralia
Pike_OA_2022,300120,Pike,Henry,,,male,,Bowman,,,Hon Henry Pike,Hon Pike,HON HENRY PIKE,HON PIKE,Pike,OpenAustralia
Bates_OA_2022,300246,Bates,Stephen,,,male,,Brisbane,,,Hon Stephen Bates,Hon Bates,HON STEPHEN BATES,HON BATES,Bates,OpenAustralia
Violi_OA_2022,300147,Violi,Aaron,,,male,,Casey,,,Hon Aaron Violi,Hon Violi,HON AARON VIOLI,HON VIOLI,Violi,OpenAustralia
Garland_OA_2022,295588,Garland,Carina,,,female,Dr,Chisholm,,,Dr Carina Garland,Dr Garland,Dr CARINA GARLAND,Dr GARLAND,Garland,OpenAustralia
Byrnes_OA_2022,299145,Byrnes,Alison,,,female,,Cunningham,,,Hon Alison Byrnes,Hon Byrnes,HON ALISON BYRNES,HON BYRNES,Byrnes,OpenAustralia
Chaney_OA_2022,300006,Chaney,Kate,,,female,,Curtin,,,Hon Kate Chaney,Hon Chaney,HON KATE CHANEY,HON CHANEY,Chaney,OpenAustralia
Willcox_OA_2022,286535,Willcox,Andrew,,,male,,Dawson,,,Hon Andrew Willcox,Hon Willcox,HON ANDREW WILLCOX,HON WILLCOX,Willcox,OpenAustralia
McKenzie_OA_2022,124514,McKenzie,Zoe,,,female,,Flinders,,,Hon Zoe McKenzie,Hon McKenzie,HON ZOE MCKENZIE,HON MCKENZIE,McKenzie,OpenAustralia
Boyce_OA_2022,299498,Boyce,Colin,,,male,,Flynn,,,Hon Colin Boyce,Hon Boyce,HON COLIN BOYCE,HON BOYCE,Boyce,OpenAustralia
Le_OA_2022,295676,Le,Dai,,,female,,Fowler,,,Hon Dai Le,Hon Le,HON DAI LE,HON LE,Le,OpenAustralia
Daniel_OA_2022,008CH,Daniel,Zoe,,,female,,Goldstein,,,Hon Zoe Daniel,Hon Daniel,HON ZOE DANIEL,HON DANIEL,Daniel,OpenAustralia
ChandlerMather_OA_2022,300121,Chandler-Mather,Max,,,male,,Griffith,,,Hon Max Chandler-Mather,Hon Chandler-Mather,HON MAX CHANDLER-MATHER,HON CHANDLER-MATHER,Chandler-Mather,OpenAustralia
Lawrence_OA_2022,299150,Lawrence,Tania,,,female,,Hasluck,,,Hon Tania Lawrence,Hon Lawrence,HON TANIA LAWRENCE,HON LAWRENCE,Lawrence,OpenAustralia
Rae_OA_2022,300122,Rae,Sam,,,male,,Hawke,,,Hon Sam Rae,Hon Rae,HON SAM RAE,HON RAE,Rae,OpenAustralia
AnandaRajah_OA_2022,290544,Ananda-Rajah,Michelle,,,female,,Higgins,,,Hon Michelle Ananda-Rajah,Hon Ananda-Rajah,HON MICHELLE ANANDA-RAJAH,HON ANANDA-RAJAH,Ananda-Rajah,OpenAustralia
Fernando_OA_2022,299964,Fernando,Cassandra,,,female,,Holt,,,Hon Cassandra Fernando,Hon Fernando,HON CASSANDRA FERNANDO,HON FERNANDO,Fernando,OpenAustralia
Ware_OA_2022,300123,Ware,Jenny,,,female,,Hughes,,,Hon Jenny Ware,Hon Ware,HON JENNY WARE,HON WARE,Ware,OpenAustralia
Repacholi_OA_2022,298840,Repacholi,Dan,,,male,,Hunter,,,Hon Dan Repacholi,Hon Repacholi,HON DAN REPACHOLI,HON REPACHOLI,Repacholi,OpenAustralia
Ryan_OA_2022,297660,Ryan,Monique,,,female,Dr,Kooyong,,,Dr Monique Ryan,Dr Ryan,Dr MONIQUE RYAN,Dr RYAN,Ryan,OpenAustralia
Scrymgour_OA_2022,F2S,Scrymgour,Marion,,,female,,Lingiari,,,Hon Marion Scrymgour,Hon Scrymgour,HON MARION SCRYMGOUR,HON SCRYMGOUR,Scrymgour,OpenAustralia
Scamps_OA_2022,299623,Scamps,Sophie,,,female,Dr,Mackellar,,,Dr Sophie Scamps,Dr Scamps,Dr SOPHIE SCAMPS,Dr SCAMPS,Scamps,OpenAustralia
Wolahan_OA_2022,235654,Wolahan,Keith,,,male,,Menzies,,,Hon Keith Wolahan,Hon Wolahan,HON KEITH WOLAHAN,HON WOLAHAN,Wolahan,OpenAustralia
Birrell_OA_2022,288713,Birrell,Sam,,,male,,Nicholls,,,Hon Sam Birrell,Hon Birrell,HON SAM BIRRELL,HON BIRRELL,Birrell,OpenAustralia
Tink_OA_2022,300124,Tink,Kylea Jane,,,female,,North Sydney,,,Hon Kylea Jane Tink,Hon Tink,HON KYLEA JANE TINK,HON TINK,Tink,OpenAustralia
Charlton_OA_2022,I8M,Charlton,Andrew,,,male,Dr,Parramatta,,,Dr Andrew Charlton,Dr Charlton,Dr ANDREW CHARLTON,Dr CHARLTON,Charlton,OpenAustralia
Roberts_OA_2022,157125,Roberts,Tracey,,,female,,Pearce,,,Hon Tracey Roberts,Hon Roberts,HON TRACEY ROBERTS,HON ROBERTS,Roberts,OpenAustralia
